482.864	751.03	620.655	3.438	102.4	58
494.491	839.381	665.883	3.655	307.2	134
545.946	956.572	701.956	4.293	512	177
499.069	923.429	708.182	4.052	614.4	185
398.541	745.418	595.752	3.544	716.8	186
443.403	781.06	691.427	3.721	819.2	188
475.448	874.172	685.476	3.935	921.6	208
478.011	927.274	761.193	4.026	1126.4	254
517.197	1068.54	800.104	4.46	1228.8	276
513.443	1063.51	822.901	4.326	1331.2	290
