79.0134	79.0134	1315.69	69.2262	66.4239	27.9493	101.174	71.8772	79.8093	34.5505	152.04	8944.13	224.362	3328.02	16.6055	51.8801	36.923	117.54	72.5299	151.188	53.63	42.1188	74.569	54.0117	127.816	81.7493	92.3351	33.6506	1800
25.3527	25.3527	1292.1	83.5398	76.7312	36.0838	66.653	40.403	82.9119	36.7141	144.168	8164.19	149.198	3504.29	32.9417	54.7247	13.6131	116.757	87.5121	113.402	173.315	155.035	29.216	77.7354	53.6333	110.568	142.285	58.889	2250
67.2533	67.2533	928.718	59.9468	47.353	22.6073	52.4953	48.3016	45.9224	22.4756	74.6848	6243.43	78.4869	2553.57	11.0321	29.0757	38.8059	84.2913	50.8887	71.7126	67.9945	74.3572	89.6163	90.756	188.779	84.7471	88.7457	62.3169	1860
65.3563	65.3563	1307.7	77.4347	111.176	79.9877	127.569	58.2977	105.747	54.9643	183.747	9495.15	188.542	3713.9	98.2771	54.272	23.9549	142.466	162.096	153.097	229.246	225.082	180.062	206.605	373.432	367.327	176.159	88.1034	1980
112.985	112.985	1068.1	70.0349	55.375	34.3309	88.7374	39.8487	56.1555	39.4849	115.752	6903	106.551	2684.62	12.5694	44.2614	24.7566	113.777	69.6549	88.4362	105.319	160.708	126.796	114.058	217.556	135.337	120.959	44.7034	1700
87.2469	87.2469	1828.58	113.797	133.639	106.951	157.409	85.606	136.755	114.165	298.652	11844.4	215.236	4114.44	240.743	106.366	74.1097	184.982	124.902	142.412	433.837	388.844	218.787	146.972	365.461	516.105	333.365	202.402	2200
117.443	117.443	1582.7	104.922	129.427	75.6013	174.152	84.9637	113.325	81.0778	229.65	11023.5	240.812	3925.57	145.707	78.2266	54.4125	194.266	121.109	145.808	341.214	317.473	133.413	227.583	214.804	514.675	256.495	112.971	1860
116.532	116.532	1420.23	93.7247	111.539	92.7446	179.424	75.8204	118.282	67.6039	212.772	10426.9	146.342	3153.43	218.496	65.1212	66.5209	177.027	148.446	156.884	454.006	430.655	98.2614	205.576	165.053	394.951	178.132	182.821	2100
102.274	102.274	1679.3	112.921	128.85	89.6307	208.558	99.7785	160.238	102.05	278.829	13417.9	199.423	4300.02	380.076	115.43	64.341	206.521	171.372	216.067	300.013	292.587	151.23	268.93	291.758	606.708	305.947	221.666	2200
83.5915	83.5915	1754.92	130.952	121.77	97.4686	171.722	86.9391	104.452	68.322	255.218	11960.6	232.462	4123.1	218.936	115.144	71.0472	201.763	132.713	218.415	233.389	232.564	73.5588	189.432	127.775	577.922	224.937	176.578	2200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39681	4.68505	685
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735
0	0	0	0	0	0	0	0	2.14687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000
0	0	6.96057	0	47.7278	3.98342	127.512	0	19.9882	70.3526	64.5596	0	0	0	0	33.0619	0	0	0	0	0	0	0	0	0	0	0	7.56208	2750
0	0	0	0	0	0.588435	0	0	0	22.8383	0	0	0	0	0	0	0	104.339	0	0	0	0	0	0	0	0	0	1.66207	2750
0	0	0	0	0	0	0	0	0	4.79339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54368	20.9529	2600
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481
0	0	0	0	0	0	0	0	0	0	6.6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2970
