90.3476	189.292	132.015	1470.99	579.769	91.4533	730.229	246.908	38.5659	105.937	86.3474	163.77	56.8191	53.1043	113.732	162.949	81.746	219.559	7788.21	151.786	2485.13	3162.99	252.625	75.386	55.3862	52.5893	996.084	42.5775	148.872	2062.38	76.0317	60.9973	20824.8	11012.8	335.366	117.068	210.093	288.743	247.201	106.699	45.7577	111.946	224.476	0	79.8508	12.6823	50.1168	790
34.3046	20.0677	48.8245	896.697	296.681	33.7759	354.34	91.7853	7.91236	45.454	25.9653	10.1337	0	11.0598	36.2042	46.0871	28.057	140.213	6897.19	138.705	2257.06	2886.28	101.703	0	21.9561	31.7892	338.962	10.1561	147.61	1628.39	43.575	62.2973	17544.8	8392.46	64.9387	79.0741	106.023	63.3255	64.067	51.6273	0	12.4194	82.6584	84.8598	77.5913	12.3471	31.3153	1680
6.82823	50.6902	62.2656	917.699	338.116	50.4953	334.979	98.6714	7.51812	61.1415	28.745	19.0605	0	28.1394	44.5933	79.4914	17.7836	86.7663	6052.8	103.678	2040.08	2458.49	65.6972	0	29.4072	34.3715	418.729	24.5707	77.8784	1523.34	41.202	56.0661	14403.7	7397.07	0	69.0332	110.165	35.6457	32.428	124.517	14.0451	107.26	226.228	237.632	87.4707	8.71	24.2148	1750
20.0272	85.1249	59.3543	868.517	315.1	50.0193	444.66	139.186	18.158	51.2041	39.5622	64.1271	5.74992	23.5164	66.9478	71.1069	68.519	97.3866	5307.58	93.629	2157.11	2246.54	82.0421	18.9125	18.1844	38.0131	287.45	19.1312	79.3966	1703.79	49.7726	60.6218	13237	8673.51	162.387	60.5351	88.3434	84.6437	111.209	6.80064	90.8036	15.1368	19.4784	36.6591	60.2488	16.2408	107.227	1380
38.8771	38.8984	54.9663	689.293	250.304	41.9054	261.874	67.6007	0	35.7115	7.24017	22.8016	0	21.4975	41.7574	38.8397	17.2626	60.192	4846.44	116.579	2071.91	2103.7	66.9838	0	14.395	33.8474	289.706	14.215	94.9833	1641.23	42.1827	43.2012	13373.2	8044.29	0	38.8157	107.139	31.6548	35.8238	96.4565	75.406	63.1774	222.542	94.3162	96.0559	49.2438	36.5863	1130
24.6769	35.0438	65.3892	829.409	288.609	52.5299	311.651	111.903	5.90589	55.8511	20.2441	26.7364	13.6989	25.27	48.4397	62.9396	27.4879	101.966	5971.48	118.991	2308.75	2311.8	59.4755	14.3194	21.4338	17.3714	492.235	22.6764	78.0834	1906.36	56.0474	64.2916	15759.6	9340.91	0	67.9603	164.408	290.94	247.465	149.096	76.4916	115.626	267.053	222.125	127.694	84.6405	32.9004	1210
14.7437	31.2151	81.7253	875.941	320.661	25.2166	332.326	96.7746	12.2826	59.9331	12.8209	32.1533	0	10.3035	32.4559	65.4867	20.9957	58.6391	6112.89	137.3	2031.3	2539.1	14.1794	0	12.8759	23.4103	427.586	9.53315	82.6393	1471.05	45.0231	57.0069	15056.6	7712.98	0	52.0064	100.393	0	0	57.0754	48.7663	35.7065	82.6891	17.9671	35.6344	0	5.89509	1445
62.1554	131.831	151.918	1916.83	711.534	122.215	810.561	272.868	53.8503	141.408	86.5404	217.834	123.777	82.8755	181.923	263.851	98.4707	291.751	13185.1	254.754	3090.61	4852.55	611.44	217.495	46.5506	109.498	1061.7	82.359	254.292	2765.54	80.8668	152.158	38560.4	14711.2	1320.7	226.809	341.014	280.122	268.106	116.287	199.181	105.054	256.453	205.249	244.38	313.844	329.86	1860
112.028	60.5795	92.1418	1095.66	407.013	59.8849	397.575	142.826	18.757	60.9393	40.7529	58.4753	31.9173	38.8834	51.6573	96.6667	40.2449	119.148	7093.46	97.8171	2999.43	2637.6	106.581	25.1029	20.1555	36.6231	404.451	20.4859	105.285	2353.47	75.8085	73.4807	18718.7	12062.7	372.584	79.3103	113.767	61.1236	86.4664	19.2838	33.087	21.5391	81.7453	58.9573	111.499	70.8356	70.6544	1400
79.0134	79.5177	85.4856	1315.69	497.424	69.2262	545.69	158.987	0	66.4239	27.9493	101.174	26.3017	71.8772	79.8093	96.0824	34.5505	152.04	8944.13	224.362	2591.01	3328.02	127.073	16.6055	73.2658	51.8801	386.116	36.923	117.54	1999.05	32.4407	72.5299	24343.7	10253.2	87.3562	151.188	164.357	53.63	42.1188	74.569	54.0117	49.0627	127.816	81.7493	92.3351	28.366	33.6506	1800
25.3527	60.7296	99.8597	1292.1	437.221	83.5398	483.282	149.02	37.1105	76.7312	36.0838	66.653	11.5783	40.403	82.9119	117.682	36.7141	144.168	8164.19	149.198	2517.13	3504.29	175.034	32.9417	53.726	54.7247	675.25	13.6131	116.757	1855.31	62.1844	87.5121	22411	9887.66	159.559	113.402	157.602	173.315	155.035	29.216	77.7354	32.9831	53.6333	110.568	142.285	40.4669	58.889	2250
67.2533	20.3335	55.2408	928.718	326.079	59.9468	323.071	94.8326	18.0992	47.353	22.6073	52.4953	8.27541	48.3016	45.9224	68.0914	22.4756	74.6848	6243.43	78.4869	2843.85	2553.57	94.809	11.0321	21.0628	29.0757	294.393	38.8059	84.2913	2291.85	82.5536	50.8887	15423.6	10498	231.763	71.7126	109.699	67.9945	74.3572	89.6163	90.756	63.8699	188.779	84.7471	88.7457	93.4744	62.3169	1860
65.3563	102.833	114.538	1307.7	496.203	77.4347	494.891	132.537	36.1874	111.176	79.9877	127.569	50.8546	58.2977	105.747	161.953	54.9643	183.747	9495.15	188.542	2709.84	3713.9	307.95	98.2771	39.0092	54.272	776.874	23.9549	142.466	2406.99	75.2343	162.096	27237.4	12070.9	612.509	153.097	242.147	229.246	225.082	180.062	206.605	172.635	373.432	367.327	176.159	116.139	88.1034	1980
112.985	56.1453	79.6611	1068.1	394.381	70.0349	412.72	124.896	22.787	55.375	34.3309	88.7374	25.0858	39.8487	56.1555	78.2712	39.4849	115.752	6903	106.551	2828.47	2684.62	143.783	12.5694	44.3394	44.2614	331.359	24.7566	113.777	2204.47	73.7078	69.6549	17102.2	11097.4	336.806	88.4362	132.323	105.319	160.708	126.796	114.058	86.0248	217.556	135.337	120.959	59.721	44.7034	1700
87.2469	127.8	157.367	1828.58	684.011	113.797	712.948	231.885	60.5658	133.639	106.951	157.409	80.7129	85.606	136.755	187.922	114.165	298.652	11844.4	215.236	2538.53	4114.44	528.582	240.743	47.6179	106.366	1143.25	74.1097	184.982	2154.27	82.3399	124.902	32607	11461.6	705.121	142.412	277.18	433.837	388.844	218.787	146.972	171.845	365.461	516.105	333.365	186.344	202.402	2200
117.443	148.182	128.666	1582.7	570.123	104.922	643.604	202.091	80.3176	129.427	75.6013	174.152	58.0256	84.9637	113.325	180.341	81.0778	229.65	11023.5	240.812	2797.83	3925.57	413.564	145.707	43.6493	78.2266	999.029	54.4125	194.266	2513.64	96.0198	121.109	29544.2	12197.8	862.145	145.808	256.74	341.214	317.473	133.413	227.583	87.5667	214.804	514.675	256.495	102.315	112.971	1860
