0,55.0697,0,32.8537,0,0,0,11.7672,34.9472,0,0,9.66153,0,52.2352,0,20.9281,0,0,0.945416,0,0,0,0,21.4935,0,0,8.26108,0,0,6.92386,0,1.1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0688,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5367,16.9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4388,0,0,0,0,100.673,8.79886,46.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.526,0,310.573,47.7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.99,0,0,140.296,0,0,0,0,116.39,0,0,0,0,0,0,0,0,0,0,0,52.5059,5.81457,0,0,0,80.9786,0,0,0,0,43.8282,0,0,0,25.9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12567,0,0,15.5162,0,58.6945,0,0,0,0,1609.16,88.7103,0,0,0,0,0,0,3.94163,0,0,7.01881,0,0,9.38575,0,0,0,0,0,0,0,0,3.62009,242.321,36.942,0,0,68.888,1461.26,0,0,0,0,0,0,0,0,0,40.5703,22.4658,9.84711,0,1.36447,0,0,320.312,1765.95,0,0,0,144.273,0,239.518,0,50.0122,0,82.4701,173.86,0,0,0,0,0,0,0,33.1049,0,100.469,146.759,99.0821,26.4486,75.0549,0,118.434,0,0,125.375,37.3098,0,0,10.274,48.0677,37.5805,0,0,9.19471,0,0,0,0,0,0,0,101.123,0,0,0,0,0,0,0,0,0,0,0,0,1.7788,0,50.5383,347.704,1532.56,371.885,121.694,0,109.666,96.9676,26.9585,3.99355,10.3763,164.374,0,0,0,0,25.8447,69.1212,98.1441,125.352,0,59.1971,0,0,34.4275,0,0,0,0,0,232.369,0,6.15585,14.9762,0,0,0,0,0,0,0,0,0,2.16944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17356,2.72586,3.92447,0,22.3429,0,5.03021,710
3.52673,182.328,0,60.2585,0,1.52795,0,0,71.4647,0,0,0.978714,0,0.732471,0,15.8602,0,0,0,0,0,0,0,25.1107,0,0,26.6634,0,7.27562,22.5308,0,0.000984524,0,0,0,0,0,0,0,0,0,0,0,0.054287,0,0,0,0,14.5428,0,0,0,0,0,0,0,0,0,0,5.41558,0,0,0,0,0,0,0,600.07,0,0,0,0,0,4.29152,8.18663,0,0,0,11.803,118.178,49.2907,198.074,30.3297,0,0,45.9792,17.6127,0,0,14.4484,0,0,0,0.0085272,50.0734,63.8774,42.7277,19.7386,24.4046,0,0,0,0,0,0,0,0,0,7.85464,0,0,0,0,0,0,0,9.02515,0,194.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3785,0,0,89.0306,0,0,0,0,105.264,0,0,0,0,0,0,0,0,0,0,0,0,40.5687,0,0,0,71.5269,0,0,0,0,8.00215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4952,103.14,13.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3678,18.0504,0,0,0,0,0,0,60.6857,0,0,4.55681,56.8809,0,237.174,0,43.3722,0,78.6247,182.962,0,0,0,0,0,0,0,5.53174,0,0,0,0,0,0,0,0,0,0,0.370805,17.6519,0,0,0,0,60.895,0,0,0.717763,0,0,0,0,0,0,0,19.3724,0,0,0,0,0,0,0,0,0,0,0,0,7.07713,0,62.1996,32.1181,189.274,12.0437,24.5042,0,9.02195,0,6.49809,5.82361,0,6.08204,0,0,0,0,7.87693,0,0,0,0,58.4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596,2.07978,0,0,0,0,810
0.488083,302.16,161.099,144.641,86.4721,119.904,51.2492,164.142,319.33,1.50198,9.93218,68.2545,60.0106,368.898,58.0125,77.6873,85.0472,47.3255,94.8784,28.9048,0.115906,0,95.7586,29.2387,0,7.84398,255.982,0,14.9595,209.335,69.9252,14.6519,158.301,0,33.7525,0.820707,0,0.751,283.877,0,262.752,282.372,150.841,84.813,0,0,0,0,33.1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685608,0,0,0,0,1246.43,3463.67,0,6.10269,7.81775,0,0,0,193.644,244.999,302.246,449.315,141.289,82.5883,0,0,0,0,0,26.2941,0,0,0,0.0327433,174.802,180.794,81.43,504.502,645.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59242,0,96.7749,0,215.646,5.58724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.512,0,0,0,0,0,0,0,21.8014,0,0,0,0,0,0,0,0,0,0,0,6.81683,13.1743,0,0,0,0,0,0,0,0,0,0,0,0,6.26977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7243,0,0,11.1509,0,0,0,0,0,0,194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7213,4.64306,0,0,10.4833,169.412,0,0,0,0,0,0,0,0,0,18.7654,19.4932,47.5021,0,0,0,0,0,275.561,0,0,0,85.6853,0,153.713,0,21.2889,0,57.5341,50.0459,0,0,0,0,0,0,0,5.77157,0,21.5287,0,0,0,0,0,0,0,30.7068,46.7981,58.2818,0,0,5.75939,17.3422,20.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9702,178.517,697.599,183.669,0,0,23.558,0,0,0.38889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.22,0,0,3.65047,0,0,0,0.148705,750
13.066,0,0,0,0,0,0,120.886,65.5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53795,11.4563,0,0,27.1896,0,57.6276,0,0,0,0,0,5.88633,0,0,0,0,0,0,0,3.39888,0,15.7084,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.88,15.4434,47.7295,0,0,0,9.23981,0,0,0,0,0,79.3328,0,0,0,0,0,0,15.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61391,0,0,0,5.63813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0525,0,0,6.4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2801,80.6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.073,137.619,43.1298,0,0,0,0,0,38.1949,0,0,0,0,0,134.962,0,5.2848,0,26.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.652,263.336,403.776,142.971,169.998,299.512,0,0,0,28.7449,210.55,221.983,224.383,224.709,0,0,0,0,0,0,0,0,0,0,0,0,54.2684,23.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56146,0,0,0,0,0,526.983,700
13.2609,0,0,0,0,0,0,0,0.306781,0,0,0,0,27.8701,0,2.68339,0,0,0,0,0,0,0,4.65292,0,0,10.6394,0,0,0,0,68.1673,0.187054,0,0,0,0,0,14.1946,0,207.944,222.075,104.352,24.7238,0,0,0,0,62.4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25805,0,0,0,0,0,0,0,2590.65,0,167.597,0,0,0,0,0,0,0,0,8.68353,0,0,0,0,0,0,0,86.532,0,42.4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99289,0,0,0,115.439,0,0,7.95995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58643,0,0,0,0,64.096,0,0,36.9143,0,0,0,0,0,0,0,1.13954,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35226,0,0,0,0,0,0,0,2.82746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6727,0,0.483487,83.1164,663.971,0,0,0,0,0,0,0,0,0,95.7871,77.6045,20.5808,0,13.7801,0,0,71.0064,350.202,0,0,0,114.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50326,0,145.668,372.607,358.851,221.44,123.799,0,147.991,0,17.1009,0,0,0,0,39.1876,0,33.5195,0,0,0,0.60165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09898,0,0.286857,0,92.5587,5.00595,0,7.22987,2.61891,0,0,239.245,409.886,222.05,292.835,341.773,0,0,0,0,300.189,368.728,499.541,546.117,0,0,0,142.251,57.4195,0,0,0,0,33.6651,470.23,0,1015.64,451.633,0,0,0,0,0,0,0,0,0,9.54053,0,0,0,0,0,0,0,0,0,0,41.232,0,0,0,0,0,0,5.17524,0,3.77745,0,0,635
0,21.9454,0,36.1135,0,0,0,0,0,0,0,0,0,0,0,7.22405,0,622.156,0,0,0,0,0,0,0,306.215,0,0,6.29643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1478,0,0,0,19.7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.338,0,0,0,0,0,0,0,0,0,19.3358,12.5797,0,0,0,0,0,25.5206,0,0,0,0,44.2142,46.9239,40.2827,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2842,0,0,0,0,0,88.2627,0,230.635,5.04569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.866,0,0,0,0,0,0,0,4.89397,0,0,0,0,0,0,0,0,0,0,0,0,115.181,0,0,0,13.7544,0,0,0,0,34.4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,4.59558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16763,0,0,0,0,0,0,0,205.579,0,34.6548,0,71.1772,32.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19026,0,0,0,0,21.5481,0,0,0.0027342,0,0,0,0,0,0,0,45.5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6788,12.2485,44.9736,0,0,4.92591,18.3294,0,5.37871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7966,0,46.5503,0,0,0,0,0,625
1.62553,0,58.1856,18.1276,0,0,0,0.76947,39.335,0,15.1592,20.263,0,34.2753,5.15482,6.41008,0,0,2.76755,0,0,0,0,0,0,0,0.290551,0,0,0,0,0.620145,3.06281,0,0,0,28.1752,6.11E-05,40.4471,120.117,59.9318,83.1509,0,56.7538,0,78.7595,0,0,50.0649,28.7555,0,29.4228,0,0,0,0,0,0,0,17.1085,0,6.75921,0,0,0,0,0,0,0.142339,0,0,0,0,23.1648,0,0,0,0,0,31.1493,0,62.9712,22.908,8.52917,0,142.871,150.531,0,0,28.5024,0,0,0,0,44.2687,49.0826,32.2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.057,0,199.407,20.2873,0,0,0,46.1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3129,86.2443,0,313.407,0,0,78.1167,0,0,0,0,6.1783,0,0,0,0,0,0,0,0,0,0,0,168.187,255.737,0,83.9982,0,13.2144,0,0,0,0,0,0,0,144.078,186.935,0,0,0,0,88.7782,0,0,0,0,0,0,0,0,0,0,201.935,181.329,0,0,86.6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.372,0,245.132,13.4484,0,12.8898,0,0,5.93602,0,0,0,0,33.6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3629,135.598,15.1601,0,0,183.39,50.9064,0,0,0,0,0,0,0,0,0,94.8507,52.2486,11.7977,0,0,0,0,41.5966,194.689,0,0,0,399.829,0,307.386,0,73.4259,0,126.505,383.229,0,7.77524,0,0,0,5.81423,0,0,0,85.0435,0,17.4363,0,38.3104,0,66.3752,51.4827,1124.94,428.513,302.635,0,0,87.9608,163.417,85.9528,0,42.6488,12.1594,0,0,0,0,0,0,0,0,12.1993,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3778,160.425,836.929,91.9513,0,0,17.617,8.8623,6.24558,0,0,18.5215,0,0,0,0,8.03485,0,0,7.61098,0,23.2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9291,0,0,49.2141,0,0,0,0,0,0,0,0,69.6717,4.68446,320.887,750
11.6992,52.5058,54.4992,14.3855,0,1.92858,0,0,98.1355,0,2.2509,18.9381,0,37.5636,7.1724,9.90939,0,0,3.59705,0,0,0,0,10.4202,0,0,16.7948,0,0,6.54632,0,4.71496,0,0,0,0,29.6969,0.0103621,27.3406,33.2917,148.029,164.587,72.7957,58.5812,0,64.0575,0,0,41.2621,0,0,8.851,0,0,0,0,0,0,0,0,0,4.05925,0,0,0,0,0,0,0,0,0,0,7.30199,4.73146,0,0,0,0,0,0,0,0,0,0,0,35.9677,15.4551,0,0,26.0969,0,0,0,0,21.9524,7.0533,26.9039,0,0,0,0,0,0,0,0,0,0,0,14.9482,0,0,0,0,0,8.07186,0,164.957,0,184.062,32.8171,0,0,0,53.9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.04,0,0,298.665,29.8813,0,148.004,0,0,0,0,25.62,0,0,0,0,0,5.8375,6.07494,0,0,0,0,700.967,323.474,0,284.351,3.3543,24.6989,0,11.8327,0,0,88.5069,0,0,21.2022,97.4868,0,0,0,0,57.6002,0,0,0,7.5811,0,0,11.3964,0,0,0,264.413,50.5622,0,0,91.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.405,0,196.227,71.8488,0,16.1217,35.7742,0,0,0,0,0,0,27.6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.138,12.218,98.052,3.12159,0,260.046,0,0,0,7.41453,0,0,0,0,0,0,310.732,230.87,20.1599,6.80856,0,0,0,9.04202,86.9681,0,0,5.98823,501.046,0,292.709,0,50.8387,0,94.6043,559.925,6.08436,0,0,0,0,0,0,68.2973,0,80.0301,38.2119,30.4393,0,27.2713,0,117.472,5.84875,0,131.535,0,0,0,110.013,166.773,172.975,0,0,28.5662,6.81571,0,0,0,0,0,0,127.378,24.5792,0,0,0,0,0,0,0,0,0,6.07399,0,0,0,56.2557,143.572,418.817,134.213,226.048,0,48.9515,35.9835,0,0,0,68.3233,0,0,0,0,15.2967,16.5422,15.5184,21.5975,0,65.4713,11.0901,154.898,75.7011,0,0,0,0,0,47.8204,0,0,4.28738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.585,0,0,32.0684,0,0,0,0,0,0,0,0.130473,114.506,0,453.605,785
36.8038,22.4517,0,0,0,1.85193,0,0,33.5775,0,0,25.5853,0,75.564,50.4899,1.28776,16.8722,0.296372,13.3114,0,0,0,0,8.28475,0,0,10.1197,0,0,0.0809963,0,18.7443,25.6436,0,0,0,32.5009,42.9295,382.177,19.7702,139.076,158,34.5582,59.4318,0,99.6557,0,0,10.0349,0,0,60.4643,0,0,0,0,0,0,0,41.1394,0,0,6.14494,0,1.66072,0,0,0,12.2524,0,0,0,0,110.212,8.9191,0,412.416,0,0,0,0,0,0,0,310.906,178.166,183.249,0,267.527,77.5169,494.8,0,0,0,54.2926,20.4084,7.90724,0,0,0,175.995,6.10433,0,0,0,0,0,0,19.1346,0,0,0,9.28466,0,21.1553,0,705.929,0,190.684,35.9962,0,0,0,91.6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7257,0,0,317.279,0,0,0,0,0,0,0,10.2371,0,0,0,0,0,0,0,0,0,0,0,25.2969,120.844,0,33.6413,0,20.6749,0,8.60381,0,0,0,0,0,154.3,61.9463,0,0,0,0,67.8671,0,0,0,8.94758,0,0,0,0,0,0,258.257,213.566,0,0,69.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.087,0,108.293,92.3904,0,31.7894,26.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3205,166.877,47.2879,0,0,99.5318,0,0,0,0,0,0,0,0,0,0,93.7311,91.951,18.383,0,0,0,0,0,0,0,0,4.61061,163.851,0,183.787,0,25.6292,0,68.1739,522.957,0,10.3405,0,0,0,0,0,50.1877,0,3.86815,0,0,0,0,0,16.9924,0,28.0779,72.6539,24.1514,0,0,0,260.576,69.6548,0,0,27.4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.201,105.789,346.944,73.9044,0,0,5.0664,0,0,0,0,3.02348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.955,0,0,56.9776,0,0,293.137,0,0,0,0,0,95.0257,0,239.654,845
0,81.751,0,36.7174,0,0.449394,0,0,64.2119,0,0,13.6314,0,102.121,7.2919,30.933,0,0,0.677981,0,0,0,0,25.3109,0,0,9.05094,0,0,0,0,6.84759,31.0645,0,0,0,0,0.0152738,0,0,0,0,0,0,0,0,0,0,0,5.14585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.538,0,63.1892,0,109.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7638,0,0,0,0,0,0,5.90392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.401,0,0,5.55121,16.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58401,0,0,87.6297,0,10.1913,6.87224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34355,0,41.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64345,0,148.572,0,18.2188,0,53.1946,567.031,0,0,0,0,0,6.95634,0,28.0046,0,0,0,0,0,0,0,0,0,10.2529,3.6476,0,0,0,0,0,102.116,0,0,39.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6886,0,0,0,0,0,0,0,0,0,6.51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.757,0,0,42.0726,0,0,0,0,3.22593,0,0,0,78.8341,0,0,580
